timestamp_ns,work,latency_us,cpu_idle_percent
6246858531188,SOL,-53141800.262,0.00
6246858533965,XRP,-53141534.850,0.00
6246858471076,LTC,-53141588.462,0.00
6246865324507,DOGE,-53134734.531,66.67
6246865351192,ETH,-53134715.586,0.00
6306864977830,SOL,-53135102.097,99.62
6306865040868,XRP,-53135029.615,0.00
6306865156814,LTC,-53134906.187,0.00
6306865173869,BNB,-53134888.594,0.00
6306865226574,DOGE,-53134836.890,0.00
6306865286519,ETH,-53134770.537,0.00
6306865330223,BTC,-53134729.889,0.00
6306865433836,ADA,-53135117.209,0.00
6366858163309,XRP,-53141922.933,99.56
6366858271440,BNB,-53141792.524,0.00
6366858347959,BTC,-53141721.301,0.00
6366858164512,ADA,-53141928.267,0.00
6366858672593,ETH,-53141390.037,0.00
6366865192827,LTC,-53134870.007,66.67
6366865263013,SOL,-53134799.765,0.00
6366865371459,DOGE,-53134688.690,0.00
6426865230243,ETH,-53134871.740,99.50
6426865231836,LTC,-53134842.110,0.00
6426865313040,BNB,-53134751.535,0.00
6426865548377,BTC,-53134511.550,0.00
6426865658674,SOL,-53134397.400,0.00
6426865763898,XRP,-53134291.992,0.00
6426865859751,DOGE,-53134194.787,0.00
6426865930363,ADA,-53134132.730,0.00
6486858176744,ADA,-53141920.146,99.63
6486858280226,SOL,-53141793.404,0.00
6486858331931,BNB,-53141728.607,0.00
6486858614656,BTC,-53141731.255,0.00
6486858730621,LTC,-53141330.639,0.00
6486865601538,DOGE,-53134459.147,66.67
6486865652298,ETH,-53134540.371,0.00
6486865656835,XRP,-53134410.665,0.00
6546858488540,BNB,-53141604.183,99.66
6546858495115,LTC,-53141578.960,0.00
6546858876934,ADA,-53141187.197,0.00
6546865479309,ETH,-53134584.544,66.67
6546865558273,BTC,-53134508.932,0.00
6546865710774,DOGE,-53134351.245,0.00
6546865959018,SOL,-53134104.353,0.00
6546865972963,XRP,-53134099.946,0.00
6606865371266,BNB,-53134729.198,99.63
6606865390951,ETH,-53134679.161,0.00
6606865459934,LTC,-53134597.363,0.00
6606865509064,XRP,-53134550.548,0.00
6606865570879,BTC,-53134485.084,0.00
6606865601657,SOL,-53134460.251,0.00
6606865371766,DOGE,-53134705.494,0.00
6606865371803,ADA,-53134695.161,0.00
6666858236259,LTC,-53141859.149,99.17
6666858236685,DOGE,-53141845.945,0.00
6666858445521,SOL,-53141620.202,0.00
6666858541911,BTC,-53141519.960,0.00
6666858592523,BNB,-53141465.330,0.00
6666858577319,ETH,-53141480.052,0.00
6666858479447,XRP,-53141589.257,0.00
6666866063199,ADA,-53134004.820,100.00
6726858258420,ADA,-53141842.340,99.57
6726858296939,SOL,-53141777.117,0.00
6726858299421,ETH,-53141766.321,0.00
6726858323569,BNB,-53141742.431,0.00
6726858438126,XRP,-53141621.578,0.00
6726858458997,LTC,-53141599.967,0.00
6726858570128,BTC,-53141500.225,0.00
6726866187563,DOGE,-53133875.549,100.00
6786858504000,ETH,-53141595.057,99.60
6786858505518,XRP,-53141569.723,0.00
6786858624057,BTC,-53141433.944,0.00
6786858513833,BNB,-53141551.427,0.00
6786858684687,DOGE,-53141378.425,0.00
6786858719465,SOL,-53141353.202,0.00
6786858728632,LTC,-53141326.961,0.00
6786866576920,ADA,-53133480.507,100.00
6846858189134,ADA,-53141904.959,99.60
6846858334877,BNB,-53141724.031,0.00
6846858368470,XRP,-53141700.846,0.00
6846858291987,SOL,-53141782.050,0.00
6846859585520,BTC,-53140477.296,100.00
6846866356684,DOGE,-53133708.743,66.67
6846866421999,ETH,-53133645.279,0.00
6846866515759,LTC,-53133540.982,0.00
6906865806580,LTC,-53134289.458,99.59
6906865806747,SOL,-53134268.828,0.00
6906865917322,ADA,-53134154.827,0.00
6906866143584,BNB,-53133920.084,0.00
6906866163047,XRP,-53133896.639,0.00
6906866271400,DOGE,-53133785.008,0.00
6906866305215,ETH,-53133754.471,0.00
6906866375031,BTC,-53133680.489,0.00
6966865934493,LTC,-53134165.971,99.58
6966865939697,BTC,-53134127.045,0.00
6966866030624,ADA,-53134026.896,0.00
6966866046809,SOL,-53134011.488,0.00
6966865936326,BNB,-53134134.656,0.00
6966866161921,DOGE,-53133894.024,0.00
6966866171625,XRP,-53133894.450,0.00
6966866405090,ETH,-53133656.040,0.00
7026866258779,ETH,-53133842.500,99.70
7026866334095,BTC,-53133731.017,0.00
7026866349058,LTC,-53133709.573,0.00
7026866403817,DOGE,-53133782.296,0.00
7026866472485,BNB,-53133591.868,0.00
7026866497874,XRP,-53133557.478,0.00
7026866522263,ADA,-53133561.090,0.00
7026866580078,SOL,-53133475.700,0.00
7086866082608,DOGE,-53134011.818,99.67
7086866086460,ADA,-53133987.448,0.00
7086866224795,XRP,-53133843.520,0.00
7086866253462,BNB,-53133807.150,0.00
7086866275333,LTC,-53133793.964,0.00
7086866351593,ETH,-53133704.649,0.00
7086866393000,SOL,-53133665.611,0.00
7086866544243,BTC,-53133517.795,0.00
7146858224677,XRP,-53141873.194,99.37
7146866218755,ADA,-53133869.653,66.67
7146866324831,BNB,-53133731.337,0.00
7146866340608,LTC,-53133828.078,0.00
7146866330090,SOL,-53133739.948,0.00
7146866451628,BTC,-53133603.835,0.00
7146866531703,DOGE,-53133528.779,0.00
7146866554537,ETH,-53133500.390,0.00
7206866224085,ADA,-53133870.009,99.66
7206866271789,SOL,-53133802.619,0.00
7206866362975,BNB,-53133694.211,0.00
7206866616052,LTC,-53133449.116,0.00
7206866668089,BTC,-53133533.468,0.00
7206866910036,ETH,-53133161.224,0.00
7206866915388,XRP,-53133147.520,0.00
7206866954555,DOGE,-53133110.501,0.00
7266866317249,BNB,-53133791.363,99.66
7266866375435,XRP,-53133689.362,0.00
7266866457602,BTC,-53133602.102,0.00
7266866478436,ETH,-53133577.861,0.00
7266866525621,DOGE,-53133538.657,0.00
7266866625844,SOL,-53133700.436,0.00
7266866681826,ADA,-53133384.452,0.00
7266866317693,LTC,-53133766.270,0.00
7326858240108,XRP,-53141844.560,99.58
7326858296497,SOL,-53141773.003,0.00
7326858241089,ADA,-53141852.300,0.00
7326858442239,BTC,-53141627.798,0.00
7326858578833,BNB,-53141481.149,0.00
7326858633501,LTC,-53141430.389,0.00
7326867018932,ETH,-53133044.957,66.67
7326867046211,DOGE,-53133018.309,0.00
7386858238483,LTC,-53141857.814,99.58
7386858346206,ETH,-53141722.572,0.00
7386858471744,SOL,-53141600.349,0.00
7386858793710,DOGE,-53141270.605,0.00
7386859136362,BTC,-53140928.954,0.00
7386860185723,ADA,-53139877.148,0.00
7386860277835,BNB,-53139784.776,0.00
7386867468922,XRP,-53132587.190,100.00
7446858243194,BNB,-53141851.566,99.65
7446858372103,BTC,-53141699.546,0.00
7446858481567,ETH,-53141584.489,0.00
7446858806107,XRP,-53141318.820,0.00
7446858814626,SOL,-53141250.782,0.00
7446867360817,ADA,-53132703.517,60.00
7446867408410,LTC,-53132658.942,0.00
7446867558041,DOGE,-53132501.793,0.00
7506866653940,ADA,-53133440.449,99.64
7506866722663,BNB,-53133348.208,0.00
7506866741386,XRP,-53133323.133,0.00
7506866751960,DOGE,-53133305.633,0.00
7506866842887,BTC,-53133216.299,0.00
7506866854702,ETH,-53133201.910,0.00
7506866661589,LTC,-53133413.579,0.00
7506866989684,SOL,-53133065.964,0.00
7566858183886,XRP,-53141894.985,99.62
7566858358832,ADA,-53141714.946,0.00
7566858480352,BNB,-53141590.649,0.00
7566858496371,LTC,-53141571.519,0.00
7566859210877,DOGE,-53140854.697,0.00
7566867110506,BTC,-53132949.346,75.00
7566867164451,ETH,-53132897.660,0.00
7566867288119,SOL,-53132769.733,0.00
7626858166850,BNB,-53141932.633,99.67
7626858431685,XRP,-53141634.223,0.00
7626858483704,DOGE,-53141794.298,0.00
7626858688169,SOL,-53141382.776,0.00
7626867678975,LTC,-53132392.230,75.00
7626867728864,BTC,-53132339.359,0.00
7626867935607,ETH,-53132124.727,0.00
7626867958903,ADA,-53132104.116,0.00
7686867641935,XRP,-53132484.233,99.32
7686867729065,ADA,-53132346.676,0.00
7686867744973,ETH,-53132323.379,0.00
7686867850567,BTC,-53132208.045,0.00
7686867912808,LTC,-53132146.896,0.00
7686868011364,DOGE,-53132052.933,0.00
7686868036809,SOL,-53132037.025,0.00
7686868084735,BNB,-53131978.006,0.00
7746867029152,ADA,-53133072.201,99.65
7746867063004,LTC,-53133006.904,0.00
7746867347192,XRP,-53132717.012,0.00
7746867373914,ETH,-53132715.586,0.00
7746867481619,SOL,-53132575.956,0.00
7746867535768,BNB,-53132530.085,0.00
7746867597194,DOGE,-53132459.103,0.00
7746867710806,BTC,-53132351.991,0.00
7806858320957,XRP,-53141874.564,99.54
7806858501718,LTC,-53141795.007,0.00
7806867228186,ETH,-53132836.481,66.67
7806867351632,SOL,-53132704.924,100.00
7806867392929,BTC,-53132734.887,0.00
7806867229742,BNB,-53132849.185,0.00
7806867566801,DOGE,-53132489.867,0.00
7806867593801,ADA,-53132471.237,0.00
7866867460237,XRP,-53132607.060,99.52
7866867526460,ETH,-53132689.727,0.00
7866867572868,LTC,-53132493.577,0.00
7866867608701,BNB,-53132697.227,0.00
7866867780444,ADA,-53132276.612,0.00
7866867875982,BTC,-53132195.723,0.00
7866868111298,SOL,-53131952.998,0.00
7866868155429,DOGE,-53131907.905,0.00
7926867296425,BNB,-53132778.724,99.67
7926867326962,XRP,-53132745.057,0.00
7926867415444,BTC,-53132647.501,0.00
7926867532834,SOL,-53132524.426,0.00
7926867543834,LTC,-53132513.092,0.00
7926867629761,DOGE,-53132439.443,0.00
7926867650187,ADA,-53132405.962,0.00
7926867674854,ETH,-53132600.982,0.00
7986858195868,BNB,-53141906.615,99.70
7986858358277,SOL,-53141717.539,0.00
7986858410444,ETH,-53141658.724,0.00
7986858648631,LTC,-53141441.851,0.00
7986858650094,DOGE,-53141411.573,0.00
7986868333293,ADA,-53131732.800,75.00
7986868439312,XRP,-53131618.558,0.00
7986868540295,BTC,-53131527.169,0.00
8046867960272,XRP,-53132134.062,99.67
8046867998569,DOGE,-53132074.099,0.00
8046868115403,BNB,-53131944.542,0.00
8046868059440,LTC,-53132138.266,0.00
8046868241700,BTC,-53131815.189,0.00
8046868140977,ADA,-53131924.301,0.00
8046868265645,ETH,-53131797.985,0.00
8046868313183,SOL,-53131748.929,0.00
8106858211670,BNB,-53141883.627,99.19
8106858212578,LTC,-53141877.886,0.00
8106858472673,ETH,-53141596.994,0.00
8106858479932,SOL,-53141586.217,0.00
8106868272039,ADA,-53131798.054,66.67
8106868456022,XRP,-53131607.163,0.00
8106868479782,DOGE,-53131586.497,0.00
8106868597135,BTC,-53131460.236,0.00
8166867784391,LTC,-53132321.851,99.40
8166867834114,BNB,-53132242.183,0.00
8166867850836,XRP,-53132209.387,0.00
8166867895429,ADA,-53132289.554,0.00
8166867902577,SOL,-53132156.627,0.00
8166867935244,BTC,-53132123.219,0.00
8166868023523,ETH,-53132041.756,0.00
8166868173802,DOGE,-53131888.513,0.00
8226867889700,XRP,-53132249.430,99.20
8226867890256,ADA,-53132295.523,0.00
8226868088665,SOL,-53131981.410,0.00
8226868120369,BTC,-53131941.113,0.00
8226868152091,ETH,-53131908.780,0.00
8226868217536,DOGE,-53131838.983,0.00
8226868320129,LTC,-53131737.371,0.00
8226868442167,BNB,-53131629.148,0.00
8286868294480,BNB,-53131775.187,99.52
8286868320795,XRP,-53131749.057,0.00
8286868324092,SOL,-53131976.151,0.00
8286868411648,DOGE,-53131658.316,0.00
8286868501259,LTC,-53131556.926,0.00
8286868513945,ADA,-53131548.926,0.00
8286868551630,ETH,-53131794.539,0.00
8286868678131,BTC,-53131383.258,0.00
8346858218912,ADA,-53141881.367,99.50
8346858737378,BNB,-53141703.866,0.00
8346868075928,BTC,-53132021.961,75.00
8346868209596,XRP,-53131852.664,0.00
8346868275689,ETH,-53131790.330,0.00
8346868312560,LTC,-53131743.404,0.00
8346868378616,SOL,-53131928.850,0.00
8346868419560,DOGE,-53131635.458,0.00
8406867995351,BTC,-53132109.798,99.45
8406868076370,ADA,-53132001.038,0.00
8406868107426,DOGE,-53131950.464,0.00
8406868142333,SOL,-53131922.890,0.00
8406868216019,LTC,-53131839.537,0.00
8406867999314,XRP,-53132071.613,0.00
8406868291501,BNB,-53132019.464,0.00
8406868409206,ETH,-53131652.906,0.00
8466858503977,BNB,-53141594.728,99.45
8466858620126,DOGE,-53141458.023,0.00
8466858620422,ETH,-53141447.671,0.00
8466858816035,ADA,-53141256.947,0.00
8466859075333,BTC,-53140990.390,0.00
8466860241657,SOL,-53139828.825,100.00
8466860278749,LTC,-53139783.121,0.00
8466860325046,XRP,-53139871.900,0.00
8526868297330,ADA,-53131786.207,99.47
8526868393664,XRP,-53131662.503,0.00
8526868298201,BNB,-53131798.096,0.00
8526868727889,LTC,-53131339.019,0.00
8526869039614,ETH,-53131017.794,0.00
8526869196541,BTC,-53130866.071,0.00
8526868938965,SOL,-53131127.350,0.00
8526868944335,DOGE,-53131125.610,0.00
8586868358879,BNB,-53131737.030,99.53
8586868397434,DOGE,-53131665.677,0.00
8586868401823,LTC,-53131668.140,0.00
8586868449046,ADA,-53131608.954,0.00
8586868359564,SOL,-53131726.548,0.00
8586868501824,XRP,-53131555.324,0.00
8586868552676,BTC,-53131507.361,0.00
8586868565288,ETH,-53131716.974,0.00
8646858202821,ADA,-53141890.995,99.15
8646858271562,DOGE,-53141798.698,0.00
8646858203284,BNB,-53141896.810,0.00
8646858760751,LTC,-53141314.694,0.00
8646858821881,SOL,-53141244.656,0.00
8646858932586,BTC,-53141161.711,0.00
8646859081476,ETH,-53140981.599,0.00
8646869624541,XRP,-53130489.775,75.00
8706868520001,XRP,-53131571.647,99.07
8706868520742,ADA,-53131589.036,0.00
8706868611373,ETH,-53131454.628,0.00
8706868677873,BNB,-53131381.905,0.00
8706868745411,BTC,-53131315.442,0.00
8706868803411,SOL,-53131265.701,0.00
8706868828096,DOGE,-53131227.552,0.00
8706868913375,LTC,-53131141.181,0.00
8766861296904,XRP,-53138805.782,99.48
8766861368923,BTC,-53138759.541,0.00
8766861464776,SOL,-53138595.540,0.00
8766861498665,ETH,-53138569.391,0.00
8766861545313,ADA,-53138510.502,0.00
8766870501719,DOGE,-53129567.615,75.00
8766870565016,LTC,-53129507.003,0.00
8766870657091,BNB,-53129410.169,0.00
8826868570026,BNB,-53131531.179,99.40
8826868675119,LTC,-53131382.029,0.00
8826868796213,ETH,-53131261.825,100.00
8826868571026,DOGE,-53131515.790,0.00
8826868882213,BTC,-53131181.528,0.00
8826869015122,ADA,-53131201.972,0.00
8826868571303,XRP,-53131502.679,0.00
8826869317791,SOL,-53130747.006,0.00
8886868225873,XRP,-53131853.294,99.44
8886868304726,BNB,-53131748.275,0.00
8886868226244,BTC,-53131864.424,0.00
8886868361022,LTC,-53131703.700,0.00
8886868529061,ADA,-53131529.995,0.00
8886868671877,SOL,-53131388.420,0.00
8886868780655,ETH,-53131272.493,0.00
8886868943675,DOGE,-53131115.510,0.00
8946858209462,XRP,-53141870.983,99.44
8946858446501,ADA,-53141621.073,0.00
8946858467483,BTC,-53141602.277,0.00
8946858716837,BNB,-53141891.242,0.00
8946858840727,ETH,-53141222.329,100.00
8946859026265,LTC,-53141032.902,0.00
8946869773558,DOGE,-53130287.369,75.00
8946869831354,SOL,-53130234.313,0.00
9006858268516,XRP,-53141841.319,99.47
9006858516166,LTC,-53141559.335,0.00
9006858690223,BTC,-53141393.871,0.00
9006858728908,SOL,-53141339.241,0.00
9006858746760,ADA,-53141312.870,0.00
9006859078837,ETH,-53140988.071,0.00
9006869860093,DOGE,-53130199.389,75.00
9006869968594,BNB,-53130087.443,0.00
9066869287976,BTC,-53130798.840,99.38
9066869378940,SOL,-53130677.876,0.00
9066869288105,DOGE,-53130784.099,0.00
9066869504904,BNB,-53130551.152,0.00
9066869605830,ETH,-53130449.152,0.00
9066869643182,LTC,-53130419.725,0.00
9066869703850,XRP,-53130350.355,0.00
9066869288124,ADA,-53130814.988,0.00
9126869326613,BTC,-53130756.092,0.00
9126869326390,BNB,-53130770.444,99.07
9126869414891,SOL,-53130655.017,0.00
9126869450484,DOGE,-53130608.091,0.00
9126869513059,ADA,-53130556.405,0.00
9126869713116,ETH,-53130349.718,0.00
9126869727764,LTC,-53130335.162,0.00
9126869914284,XRP,-53130149.087,0.00
9186869227480,LTC,-53130870.817,99.51
9186869327740,XRP,-53130733.519,0.00
9186869373593,BNB,-53130686.019,0.00
9186869428112,DOGE,-53130629.111,0.00
9186869437797,ETH,-53130629.500,0.00
9186869231332,BTC,-53130843.428,0.00
9186869517149,ADA,-53130553.888,0.00
9186869545131,SOL,-53130513.166,0.00
9246858374224,BNB,-53141739.499,99.46
9246858422206,ADA,-53141662.702,0.00
9246858661856,ETH,-53141411.033,0.00
9246858754820,LTC,-53141315.810,0.00
9246858903673,DOGE,-53141162.550,0.00
9246859005989,BTC,-53141098.568,0.00
9246870230454,XRP,-53129830.750,75.00
9246870483160,SOL,-53129680.230,0.00
9306858714548,BNB,-53141389.879,99.52
9306858715400,LTC,-53141372.934,0.00
9306858800030,XRP,-53141269.007,0.00
9306858838234,BTC,-53141230.470,0.00
9306858961198,ADA,-53141100.117,0.00
9306859072014,SOL,-53140985.060,0.00
9306870184941,DOGE,-53129880.115,75.00
9306870289757,ETH,-53129766.854,0.00
9366870110826,BNB,-53130011.731,99.50
9366870208364,SOL,-53129862.896,0.00
9366870233883,ADA,-53129833.766,0.00
9366870310013,DOGE,-53129746.617,0.00
9366870418458,XRP,-53129637.264,0.00
9366870460033,ETH,-53129609.486,0.00
9366870507366,LTC,-53129552.245,0.00
9366870589015,BTC,-53129466.670,0.00
9426870054762,XRP,-53130031.146,99.58
9426870055021,BNB,-53130041.035,0.00
9426870346339,ETH,-53129716.551,0.00
9426870702694,BTC,-53129361.159,0.00
9426870433339,SOL,-53129631.661,0.00
9426870828213,LTC,-53129232.102,0.00
9426870550489,DOGE,-53129509.679,100.00
9426870883751,ADA,-53129341.381,0.00
9486869643844,BNB,-53130453.842,99.62
9486869673141,XRP,-53130392.397,0.00
9486869730123,ADA,-53130326.489,0.00
9486869838846,LTC,-53130216.858,0.00
9486869644215,ETH,-53130444.416,0.00
9486869973644,DOGE,-53130082.116,0.00
9486870069793,SOL,-53129995.078,0.00
9486870320869,BTC,-53129741.132,0.00
9546869714527,LTC,-53130364.474,99.42
9546869715156,ETH,-53130398.548,0.00
9546869763527,BNB,-53130307.973,0.00
9546869794602,XRP,-53130274.973,0.00
9546869836787,DOGE,-53130220.713,0.00
9546869868306,BTC,-53130190.324,0.00
9546869961455,SOL,-53130094.379,0.00
9546870133290,ADA,-53129928.692,0.00
9606869857563,LTC,-53130236.641,99.01
9606869939434,ADA,-53130133.677,0.00
9606869949620,BTC,-53130121.029,0.00
9606869999694,DOGE,-53130057.436,0.00
9606870114788,BNB,-53129940.065,0.00
9606870196825,XRP,-53129864.971,0.00
9606870220048,ETH,-53129834.360,0.00
9606870321438,SOL,-53129731.767,0.00
9666869973093,LTC,-53130136.612,99.51
9666870066390,ETH,-53129991.351,0.00
9666870130353,SOL,-53129940.277,0.00
9666870160539,XRP,-53129895.443,0.00
9666869973537,ADA,-53130110.537,0.00
9666870285929,BNB,-53129774.424,0.00
9666870340744,BTC,-53129722.534,0.00
9666869976797,DOGE,-53130088.908,0.00
9726858318074,LTC,-53141791.390,99.44
9726858582298,SOL,-53141506.443,0.00
9726858607539,DOGE,-53141464.073,0.00
9726858650336,ETH,-53141418.054,0.00
9726858840597,XRP,-53141219.274,0.00
9726858901005,ADA,-53141168.589,0.00
9726858975357,BNB,-53141082.736,0.00
9726859093765,BTC,-53140971.846,0.00
9786870164117,XRP,-53129934.383,99.55
9786870505880,ETH,-53129578.973,0.00
9786870538250,BTC,-53129537.491,0.00
9786870600325,ADA,-53129465.750,0.00
9786870604825,BNB,-53129452.379,0.00
9786870724048,SOL,-53129331.989,0.00
9786870843123,DOGE,-53129219.229,0.00
9786870957735,LTC,-53129098.969,0.00
9846870151443,SOL,-53129948.521,99.59
9846870158406,ADA,-53129907.669,0.00
9846870248610,LTC,-53129808.853,0.00
9846870151795,DOGE,-53129917.613,0.00
9846870283592,BNB,-53129774.131,0.00
9846870392260,XRP,-53129664.963,0.00
9846870398186,ETH,-53129658.259,0.00
9846870254388,BTC,-53129814.742,0.00
9906858299061,LTC,-53141797.737,99.57
9906858445821,BTC,-53141625.568,0.00
9906858299394,BNB,-53141801.440,0.00
9906858493173,SOL,-53141574.198,0.00
9906870686760,ADA,-53129386.870,75.00
9906870708038,DOGE,-53129362.037,0.00
9906870776242,ETH,-53129289.907,0.00
9906870785983,XRP,-53129278.907,0.00
9966858251748,ADA,-53141847.568,99.48
9966858277674,XRP,-53141790.956,0.00
9966858593510,BNB,-53141473.287,0.00
9966858609103,DOGE,-53141456.842,0.00
9966858252248,LTC,-53141842.697,0.00
9966871119303,SOL,-53128962.161,80.00
9966871205304,BTC,-53128851.085,0.00
9966871119396,ETH,-53128952.272,0.00
10026870486941,BNB,-53129589.152,99.53
10026870487885,XRP,-53129618.134,0.00
10026870521626,DOGE,-53129548.633,0.00
10026870638924,ADA,-53129419.595,0.00
10026870679943,BTC,-53129527.078,0.00
10026870704239,LTC,-53129355.836,0.00
10026870809573,ETH,-53129253.057,0.00
10026870925926,SOL,-53129135.834,0.00
10086858202741,BNB,-53141892.537,99.28
10086858203186,ADA,-53141888.667,0.00
10086870922184,LTC,-53129148.668,80.00
10086871020315,BTC,-53129048.667,0.00
10086870923555,ETH,-53129154.983,0.00
10086871044722,XRP,-53129013.130,0.00
10086871115945,DOGE,-53128938.629,0.00
10086870924629,SOL,-53129169.409,0.00
10146870607626,DOGE,-53129526.745,99.42
10146870683312,SOL,-53129436.485,0.00
10146870697146,ADA,-53129360.336,0.00
10146870607904,XRP,-53129473.300,0.00
10146870787850,ETH,-53129270.891,0.00
10146871053501,LTC,-53129016.278,0.00
10146871083297,BNB,-53128975.926,0.00
10146871178631,BTC,-53128876.443,0.00
10206858283376,ADA,-53141818.884,99.65
10206858335191,DOGE,-53141734.754,0.00
10206871019356,SOL,-53129069.459,75.00
10206871070764,BNB,-53128995.588,0.00
10206871108561,BTC,-53128948.699,0.00
10206871200321,XRP,-53129022.515,0.00
10206871229284,LTC,-53128830.976,0.00
10206871433489,ETH,-53128712.975,0.00
10266858224446,XRP,-53141861.424,99.47
10266858225020,LTC,-53141866.443,0.00
10266858447077,ADA,-53141615.145,0.00
10266859074358,DOGE,-53140997.217,0.00
10266871921655,BNB,-53128153.494,80.00
10266871972507,BTC,-53128095.549,0.00
10266872111896,SOL,-53127961.808,0.00
10266872176860,ETH,-53127882.863,0.00
10326870647807,DOGE,-53129459.249,99.35
10326870708585,ADA,-53129354.878,0.00
10326870736548,BTC,-53129317.878,0.00
10326870807697,ETH,-53129347.471,0.00
